2012,129,1,31.8,10,23,50,4.1,13.1,2.66,28.31,0,27.8,14.8,21.2,21,20.2,20.6,2.5,.9,317,64,11.5,8.3,8.4,7.5,.32,-9.1
2012,130,1,28.3,11.9,21.1,77.5,14.5,36.7,1.7,16.04,0,24,17.8,20.5,20.7,20.2,20.4,4,3.4,95,30,13.8,7.5,5.4,6.3,.87,4.9
2012,131,1,31.4,12.2,21.9,80.5,12.2,37.4,1.97,29.07,0,28.5,15,21.5,20.3,19.5,19.9,2,1,309,57,8.6,8.9,7.7,6.6,.85,4.3
2012,132,1,34.9,13.1,25.4,50.5,5.9,22.1,2.91,29.23,0,30.6,16.1,23,20.5,19.8,20.1,1.9,.5,294,70,9.2,10.2,8.4,7.2,.59,-1
2012,133,1,35,12.1,25.2,56.1,4.2,17.2,3.03,30.09,0,30.1,16.3,23.1,20.8,20.2,20.5,1.9,.8,316,61,9.3,9.8,8.7,7.3,.45,-4.6
2012,134,1,36.5,11.4,25.5,49.6,4.7,17.1,3.17,30.24,0,31,16.2,23.3,20.9,20.3,20.7,1.6,.7,331,62,7.8,9.7,8.7,7.1,.45,-4.3
2012,135,1,37.5,12.8,26.5,48.6,3.1,16.4,3.37,30.59,0,31.2,16.8,23.8,21.2,20.6,20.9,1.7,.8,321,60,7.5,10.6,8.9,7.4,.44,-5.2
2012,136,1,36.7,17.2,30.3,51.7,5.7,14.6,3.87,30.18,0,27.3,17.3,22,21.5,20.8,21.1,3.4,3.2,103,22,10.3,12.4,10.4,9.6,.58,-1.1
2012,137,1,38.8,20,31.1,37.2,4.4,11.9,4.18,29.76,0,31.1,17.4,23.7,21.3,20.6,20.9,3.1,.2,140,78,8.8,13.9,10.2,9.6,.5,-3.1
2012,138,1,37.4,14.9,28.1,57.5,3.9,16.5,3.59,30.6,0,29.1,17.9,23.5,21.6,21.1,21.4,2,.5,221,70,10.9,11.5,9.3,7.9,.52,-2.7
2012,139,1,35.3,19,28.2,46.7,6.8,17.5,3.36,29.56,0,28.8,17.9,23.1,21.7,21.1,21.4,2.7,1.1,217,61,10.2,13,9.4,8.4,.61,-.3
2012,140,1,33.8,15.1,25.2,53.2,5.7,18.9,2.89,30.63,0,28.9,16.9,22.8,21.6,21,21.3,1.7,.6,318,66,8.7,11,8.5,7,.51,-2.7
2012,141,1,37.6,13.2,26.4,39.9,3.9,15.7,3.37,30.72,0,29.8,16.3,22.9,21.5,20.9,21.2,1.2,.4,322,68,6.3,10.8,8.5,6.7,.44,-4.8
2012,142,1,40.5,13.1,28.9,40.5,2.3,12.8,4.03,31.15,0,32.5,17.3,24.6,21.9,21.1,21.4,1.7,.6,266,64,8.4,11.2,9.3,7.8,.39,-6.6
2012,143,1,40.3,15,29.3,45.6,2.3,12.1,4.07,30.8,0,31.6,18,24.8,22.3,21.6,21.9,2.3,1,268,61,13.2,11.9,10,8.8,.4,-6
2012,144,1,38.6,19.8,30.1,47.8,3.7,11.7,4.07,30.59,0,31.5,18.1,24.8,22.5,21.9,22.2,2.9,1.6,200,54,11.1,13.8,10.5,9.5,.45,-4.3
2012,145,1,35.7,22.2,29.5,31,8.9,15.6,3.6,29.6,0,29.5,18.5,23.9,22.5,21.9,22.2,2.7,1.3,167,57,8.7,14.5,9.5,8.6,.63,.4
2012,146,1,34.9,21.2,28.7,44,8.6,16.6,3.4,30.37,0,31.2,18.6,24.6,22.5,21.8,22.1,3,2.1,156,46,9.2,14,9.9,9,.64,.4
